Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1,,,,
0.000237,4.6,0.000237,1.8,,,,
0.000237,4.4,0.000237,2,,,,
0.000237,4.8,0.000237,1.6,,,,
0.000237,4.6,0.000237,1.6,,,,
0.000237,5,0.000237,1.8,,,,
0.000237,4.8,0.000237,1.4,,,,
0.000237,5,0.000237,1.6,,,,
0.000238,5.2,0.000238,1.2,,,,
0.000238,5.2,0.000238,1.4,,,,
0.000238,5,0.000238,1.6,,,,
0.000238,4.8,0.000238,1,,,,
0.000238,4.8,0.000238,1.2,,,,
0.000238,5.4,0.000238,1,,,,
0.000238,5,0.000238,1.6,,,,
0.000238,5.2,0.000238,1.6,,,,
0.000238,5,0.000238,1.6,,,,
0.000238,5.2,0.000238,1.2,,,,
0.000239,5.2,0.000239,1.6,,,,
0.000239,5.4,0.000239,1.4,,,,
0.000239,5,0.000239,1.4,,,,
0.000239,5.2,0.000239,1,,,,
0.000239,5.2,0.000239,1.2,,,,
0.000239,5.2,0.000239,1.2,,,,
0.000239,5.4,0.000239,1.2,,,,
0.000239,5.6,0.000239,1.2,,,,
0.000239,5.6,0.000239,1,,,,
0.000239,5.2,0.000239,1,,,,
0.00024,5.2,0.00024,1,,,,
0.00024,5.2,0.00024,0.6,,,,
0.00024,5.6,0.00024,0.8,,,,
0.00024,5.2,0.00024,1,,,,
0.00024,5.8,0.00024,1,,,,
0.00024,5.6,0.00024,0.8,,,,
0.00024,5.4,0.00024,0.8,,,,
0.00024,5.6,0.00024,0.8,,,,
0.00024,5.6,0.00024,0.6,,,,
0.00024,5.6,0.00024,0.8,,,,
0.000241,5.6,0.000241,0.8,,,,
0.000241,5.4,0.000241,0.8,,,,
0.000241,5.6,0.000241,0.6,,,,
0.000241,5.6,0.000241,0.6,,,,
0.000241,5.6,0.000241,0.6,,,,
0.000241,5.8,0.000241,0.4,,,,
0.000241,5.8,0.000241,0.4,,,,
0.000241,5.8,0.000241,0.4,,,,
0.000241,5.8,0.000241,0.4,,,,
0.000241,5.8,0.000241,0.6,,,,
0.000242,5.8,0.000242,0.4,,,,
0.000242,5.6,0.000242,0.4,,,,
0.000242,6,0.000242,0,,,,
0.000242,5.8,0.000242,0.2,,,,
0.000242,5.6,0.000242,0.2,,,,
0.000242,5.8,0.000242,0.2,,,,
0.000242,5.8,0.000242,0.2,,,,
0.000242,5.8,0.000242,0.2,,,,
0.000242,5.8,0.000242,0,,,,
0.000242,5.8,0.000242,-0.2,,,,
0.000243,6,0.000243,0.2,,,,
0.000243,5.8,0.000243,0,,,,
0.000243,6.2,0.000243,-0.2,,,,
0.000243,6,0.000243,-0.4,,,,
0.000243,5.8,0.000243,0,,,,
0.000243,6.2,0.000243,-0.2,,,,
0.000243,6,0.000243,-0.2,,,,
0.000243,6,0.000243,-0.2,,,,
0.000243,6.2,0.000243,-0.4,,,,
0.000243,6.2,0.000243,-0.4,,,,
0.000244,6,0.000244,-0.4,,,,
0.000244,6,0.000244,-0.8,,,,
0.000244,6,0.000244,-0.6,,,,
0.000244,6,0.000244,-0.8,,,,
0.000244,6.2,0.000244,-0.6,,,,
0.000244,6,0.000244,-0.8,,,,
0.000244,5.8,0.000244,-0.6,,,,
0.000244,6.2,0.000244,-1,,,,
0.000244,6.4,0.000244,-1,,,,
0.000244,6,0.000244,-1,,,,
0.000245,6,0.000245,-1.2,,,,
0.000245,6.2,0.000245,-1,,,,
0.000245,6,0.000245,-0.8,,,,
0.000245,6.4,0.000245,-0.8,,,,
0.000245,6.2,0.000245,-0.8,,,,
0.000245,6,0.000245,-1,,,,
0.000245,6.2,0.000245,-1,,,,
0.000245,6,0.000245,-1,,,,
0.000245,6,0.000245,-1.2,,,,
0.000246,6.2,0.000246,-1.4,,,,
0.000246,6.4,0.000246,-1,,,,
0.000246,6.2,0.000246,-1.6,,,,
0.000246,6,0.000246,-1.4,,,,
0.000246,6.4,0.000246,-1.2,,,,
0.000246,6,0.000246,-1.6,,,,
0.000246,6.2,0.000246,-1.4,,,,
0.000246,6.2,0.000246,-1.4,,,,
0.000246,6.2,0.000246,-1.8,,,,
0.000246,6.4,0.000246,-1.6,,,,
0.000246,6,0.000246,-1.8,,,,
0.000247,6.2,0.000247,-1.8,,,,
0.000247,6,0.000247,-2,,,,
0.000247,5.8,0.000247,-1.6,,,,
0.000247,6,0.000247,-1.8,,,,
0.000247,5.8,0.000247,-2,,,,
0.000247,6.2,0.000247,-2,,,,
0.000247,6.2,0.000247,-2,,,,
0.000247,6.2,0.000247,-2.2,,,,
0.000247,5.8,0.000247,-2,,,,
0.000247,6.2,0.000247,-2.2,,,,
0.000248,6.2,0.000248,-2.2,,,,
0.000248,6.4,0.000248,-1.8,,,,
0.000248,6.2,0.000248,-2.4,,,,
0.000248,5.6,0.000248,-2.8,,,,
0.000248,6.2,0.000248,-2.8,,,,
0.000248,6,0.000248,-2.4,,,,
0.000248,6.2,0.000248,-2.4,,,,
0.000248,6.2,0.000248,-2.2,,,,
0.000248,6,0.000248,-2.6,,,,
0.000248,6,0.000248,-2.6,,,,
0.000249,6.2,0.000249,-2.2,,,,
0.000249,5.8,0.000249,-2.6,,,,
0.000249,6,0.000249,-2.8,,,,
0.000249,5.8,0.000249,-2.6,,,,
0.000249,5.8,0.000249,-3,,,,
0.000249,6.2,0.000249,-2.8,,,,
0.000249,6.2,0.000249,-2.8,,,,
0.000249,6.2,0.000249,-3.2,,,,
0.000249,6,0.000249,-3,,,,
0.000249,5.8,0.000249,-3,,,,
0.00025,5.8,0.00025,-3.2,,,,
0.00025,6,0.00025,-2.8,,,,
0.00025,5.6,0.00025,-3,,,,
0.00025,6,0.00025,-3.2,,,,
